"","Row.names","logFC","logCPM","LR","PValue","FDR","chromosome_name","start","end","totalGC","exonGc","intronGc","length","exonLength","GCtile","biotype","gc","gene_name"
"116","ENSG00000085224",-0.349079088980666,7.24854041346136,9.50714773521725,0.00204673056354293,0.0380510029009844,"chrX",77504878,77786269,0.377274407232615,0.354720676160391,"0.369656297493127",281392,21853,"1","protein_coding",37.73,"ATRX"
"117","ENSG00000086065",0.525362745575214,4.73753128154344,11.0941568724084,0.000866001471279523,0.0249860621541092,"chr9",33264879,33282069,0.416497004246408,0.397367565124989,"0.41584678038383144",17191,2382,"2","protein_coding",41.65,"CHMP5"
"118","ENSG00000086232",-0.334928360913562,6.35744690167968,12.0865637426774,0.000507864882676376,0.0192320988222125,"chr7",6022244,6059230,0.447048963149215,0.456527419666008,"0.4424459124159751",36987,5532,"4","protein_coding",44.7,"EIF2AK1"
"119","ENSG00000087263",-0.316848868136787,4.01120595421539,14.7842653397093,0.000120537074631808,0.00895714428690591,"chr16",56451490,56479100,0.403860780123864,0.417427199423263,"0.3992461842589559",27611,5792,"3","protein_coding",40.39,"OGFOD1"
"120","ENSG00000088726",-0.77226157286259,2.11238480915846,17.620978552263,2.69597921718353e-05,0.00429226150660667,"chr3",12733525,12769457,0.486126958506109,0.513939600450672,"0.4689421405534746",35933,3548,"6","protein_coding",48.61,"TMEM40"
"121","ENSG00000088832",-0.292255250354023,7.13075637883057,12.8945530345242,0.000329539785277544,0.0145852482798784,"chr20",1368978,1393172,0.454680719156851,0.483587769914471,"0.45424150750948916",24195,2707,"5","protein_coding",45.47,"FKBP1A"
"122","ENSG00000088930",-0.344595340492394,6.17591107006408,14.820580546581,0.00011823810234431,0.0089550073116029,"chr20",21303304,21389827,0.37222042439092,0.429106814351188,"0.3700759673031166",86524,3407,"3","protein_coding",37.22,"XRN2"
"123","ENSG00000089157",0.482023361853609,9.50416911655686,13.0042066757538,0.000310791985862448,0.0141842233339976,"chr12",120196686,120201235,0.489230769230769,0.506203792511311,"0.4641274939383811",4550,4738,"6","protein_coding",48.92,"RPLP0"
"124","ENSG00000089737",-0.26178835058472,6.66998043727656,9.39448808156162,0.00217638764514674,0.0392621224978166,"chr14",94048291,94081245,0.433742982855409,0.477473251293645,"0.416752921553006",32955,8897,"5","protein_coding",43.37,"DDX24"
"125","ENSG00000090266",0.408707525897332,4.46420677071486,13.2134612949617,0.000277945591421737,0.0133073078661345,"chr7",140690777,140722790,0.435684388080215,0.448867289412331,"0.46556449278202366",32014,4432,"4","protein_coding",43.57,"NDUFB2"
"126","ENSG00000090686",-0.22085272257372,5.72914071217226,8.98635748364894,0.00272002649007528,0.0441307344941023,"chr1",21678298,21783606,0.418397287981084,0.417090930301805,"0.4175741529168038",105309,9715,"3","protein_coding",41.84,"USP48"
"127","ENSG00000090905",-0.239356582209021,5.27936329350663,15.5619555331216,7.9845131550244e-05,0.00742306246809173,"chr16",24610209,24827632,0.425886746633306,0.446558657951626,"0.40980181650981945",217424,13135,"4","protein_coding",42.59,"TNRC6A"
"128","ENSG00000091947",0.326768347035227,4.29959501047833,13.7419017718531,0.000209723050647748,0.0116985515013701,"chr17",44011188,44023946,0.499412179637903,0.563897923196418,"0.496776640416688",12759,3192,"7","protein_coding",49.94,"TMEM101"
"129","ENSG00000092203",-0.268460537467338,5.81211431424613,16.2281559317089,5.615331059514e-05,0.00624474569915953,"chr14",21476597,21499175,0.438106204880641,0.448863643377594,"0.4268620336079188",22579,7441,"4","protein_coding",43.81,"TOX4"
"130","ENSG00000092531",-0.231603247149399,6.62411717108462,8.87174427831235,0.00289618283231755,0.0457832816663183,"chr15",42491233,42545356,0.422548222599956,0.407287691652445,"0.4251862570994137",54124,6307,"2","protein_coding",42.25,"SNAP23"
"131","ENSG00000095303",-0.344340906650343,5.2523066817815,9.43872912363717,0.00212450661252816,0.0386435876694952,"chr9",122370530,122395703,0.50075474696115,0.514015142739473,"0.49776570532975245",25174,5776,"6","protein_coding",50.08,"PTGS1"
"132","ENSG00000095787",-0.220415559006649,6.71907822141393,11.4098903092339,0.000730541446936816,0.0227594747590901,"chr10",28532493,28623112,0.377907746634297,0.397596136141856,"0.3756735718962214",90620,14266,"2","protein_coding",37.79,"WAC"
"133","ENSG00000095906",0.407429459376166,5.00888589033831,12.9162597298164,0.000325740105089511,0.0145268512348421,"chr16",1782901,1789191,0.621840724845017,0.626525601609007,"0.6022318943393263",6291,5131,"8","protein_coding",62.18,"NUBP2"
"134","ENSG00000096401",-0.223423132563017,5.08505577036868,10.5512256837774,0.00116111065697959,0.0281112441441659,"chr6",44387525,44450426,0.384963912117262,0.387863040710438,"0.38507713752211853",62902,6407,"1","protein_coding",38.5,"CDC5L"
"135","ENSG00000099203",0.365080006718795,3.57797588216911,15.1413695317358,9.9753255317512e-05,0.00819048808029908,"chr19",10832438,10836318,0.562483895903118,0.610617126903613,"0.5222160015827009",3881,1508,"8","protein_coding",56.25,"TMED1"
"136","ENSG00000099385",0.374374734419531,4.36367721829583,11.6908107445179,0.000628095248441847,0.0211958381046548,"chr16",30833626,30894960,0.488057389744844,0.577255698447302,"0.47982412622531373",61335,4389,"7","protein_coding",48.81,"BCL7C"
"137","ENSG00000099622",0.299652054295523,8.28340117122504,19.8613391069282,8.32673472919681e-06,0.00221680387767753,"chr19",1259384,1274880,0.625475898561012,0.609567450722405,"0.6245172499470419",15497,9430,"8","protein_coding",62.55,"CIRBP"
"138","ENSG00000099795",0.415098476951076,4.7748022150458,12.806579499615,0.000345402483527584,0.0149117126242339,"chr19",14566078,14572062,0.574770258980785,0.649713922628061,"0.687374749498998",5985,528,"8","protein_coding",57.48,"NDUFB7"
"139","ENSG00000099800",0.543020405506669,4.07224710950181,23.3080618389767,1.38020278935557e-06,0.000713280682699021,"chr19",2425624,2427894,0.649933949801849,0.636102515171715,"0.7272727272727273",2271,1970,"8","protein_coding",64.99,"TIMM13"
"140","ENSG00000099821",0.458880899206693,5.42466160793721,13.9507550444426,0.000187662267535062,0.0110281394744434,"chr19",617224,633604,0.611501129357182,0.664773558120771,"0.593455006735011",16381,5105,"8","protein_coding",61.15,"POLRMT"
"141","ENSG00000099849",0.547547509869441,4.53201433073254,15.3091376652013,9.12739327957132e-05,0.00790262373407655,"chr11",560404,564021,0.691542288557214,0.69534743259417,"0.7127423958520542",3618,2486,"8","protein_coding",69.15,"RASSF7"
"142","ENSG00000099899",0.311809435733265,5.19451726902214,8.56173152160662,0.00343302750107368,0.0498549407350242,"chr22",20111866,20117392,0.632712140401665,0.627726895248293,"0.6277082158611447",5527,4876,"8","protein_coding",63.27,"TRMT2A"
"143","ENSG00000099949",0.318390612892694,3.65910011197357,9.25174508208147,0.00235271123169999,0.0408499947630933,"chr22",20979462,20999038,0.584410277366297,0.613145899161485,"0.5794517299497206",19577,8021,"8","protein_coding",58.44,"LZTR1"
"144","ENSG00000099985",0.611152441659707,2.38757504242195,10.7410202347729,0.00104786548115006,0.0272367520255736,"chr22",30262829,30266840,0.603190428713858,0.593613507339947,"0.5791433891992551",4012,2110,"8","protein_coding",60.32,"OSM"
"145","ENSG00000099992",0.290382395858079,4.22309089900347,11.7005610003655,0.000624812573917587,0.0211941732361118,"chr22",30291990,30327046,0.524973614399407,0.57807953524371,"0.5489136528357055",35057,7331,"7","protein_coding",52.5,"TBC1D10A"
"146","ENSG00000100225",-0.558347159879406,8.24267856879158,8.58717299499867,0.00338539161898163,0.0494962431889926,"chr22",32474676,32498829,0.388093069470895,0.410501876003993,"0.37721875743165806",24154,8782,"2","protein_coding",38.81,"FBXO7"
"147","ENSG00000100281",-0.303346520236736,3.97463670049203,11.1131047033957,0.000857198764656302,0.0247931722767788,"chr22",35257452,35295807,0.41492856397956,0.426819783841317,"0.41470898104308357",38356,5993,"3","protein_coding",41.49,"HMGXB4"
"148","ENSG00000100316",0.385037863687588,10.3158148759348,12.851845544185,0.000337146565093952,0.0148471235470321,"chr22",39312882,39320389,0.534096963239212,0.546757486233045,"0.5289962021418417",7508,5548,"7","protein_coding",53.41,"RPL3"
"149","ENSG00000100348",0.257695778623331,5.33350020965855,8.55929492693565,0.00343762531785508,0.0498549407350242,"chr22",36467036,36482030,0.514104701567189,0.554154754932587,"0.5084985294219472",14995,2044,"7","protein_coding",51.41,"TXN2"
"150","ENSG00000100354",-0.37149696440676,6.19923360643054,19.0695204911425,1.26041879084174e-05,0.00276835232173503,"chr22",40044817,40335808,0.421520179248914,0.448722226967081,"0.4200334951534104",290992,19969,"4","protein_coding",42.15,"TNRC6B"
"151","ENSG00000100410",0.484817946129218,3.5012450860084,9.02279787576522,0.00266632951791133,0.0436508199628121,"chr22",41459717,41468725,0.462648462648463,0.490481088171056,"0.45400700341096306",9009,1230,"5","protein_coding",46.26,"PHF5A"
"152","ENSG00000100417",0.273655273275342,3.89052876140522,11.0659673407963,0.000879267051306839,0.0250805216858968,"chr22",41576894,41589890,0.548357313226129,0.583332085157572,"0.5384134647972162",12997,5242,"8","protein_coding",54.84,"PMM1"
"153","ENSG00000100485",-0.351694599310719,5.31762703200644,9.99546216953269,0.00156926439789666,0.0332353430195216,"chr14",50117120,50231558,0.382719177902638,0.389699684603788,"0.3792272252792535",114439,6913,"2","protein_coding",38.27,"SOS2"
"154","ENSG00000100603",-0.215413142050599,5.9206653812956,11.0277684822602,0.000897571301400197,0.0251339207499893,"chr14",77717599,77761207,0.411245385126923,0.433637198093269,"0.4043916827006759",43609,2582,"3","protein_coding",41.12,"SNW1"
"155","ENSG00000100726",0.464352852043296,4.77069292696804,13.7104408616514,0.000213265564952365,0.0117981125331029,"chr16",1493344,1510457,0.630945424798411,0.659024365104296,"0.6237212735360479",17114,4465,"8","protein_coding",63.09,"TELO2"
"156","ENSG00000100764",-0.234493480339293,6.01116565162574,9.64389714374495,0.00189981728960536,0.0367109344442454,"chr14",90256495,90275429,0.447900712965408,0.462421883522644,"0.4390323494032271",18935,6198,"4","protein_coding",44.79,"PSMC1"
"157","ENSG00000100804",0.265324301793201,3.95327064334804,9.30092302613883,0.00229038432408297,0.0403654392762908,"chr14",23016543,23035230,0.466395547945205,0.517673253638683,"0.46163040879751377",18688,1793,"6","protein_coding",46.64,"PSMB5"
"158","ENSG00000100815",-0.33321020085902,4.2533529519841,13.9717619736581,0.000185576989824179,0.0109421922422841,"chr14",91965991,92040896,0.379715910607962,0.375876524224266,"0.37398237597846307",74906,10348,"1","protein_coding",37.97,"TRIP11"
"159","ENSG00000100883",-0.276679107401725,4.94031051764268,10.2452732244832,0.00137035285768893,0.0310110920549348,"chr14",34981957,35029567,0.390624015458613,0.392253307502119,"0.39128619867369374",47611,4074,"2","protein_coding",39.06,"SRP54"
"160","ENSG00000101084",0.45246566944421,2.08441374669032,9.36101944891527,0.00221648831133354,0.039742403763941,"chr20",36605734,36612557,0.492086752637749,0.509531699807389,"0.4934422202005391",6824,1513,"6","protein_coding",49.21,"C20orf24"
"161","ENSG00000101109",-0.216232574950513,7.43079445617359,8.87144173358989,0.00289666284962762,0.0457832816663183,"chr20",44966474,45079959,0.384567259397635,0.416949353260504,"0.3746906023203359",113486,9060,"2","protein_coding",38.46,"STK4"
"162","ENSG00000101162",-0.740501791490442,5.71453369786074,14.8655659485996,0.00011545135326279,0.00887576199414905,"chr20",59019254,59026654,0.444264288609647,0.468757768810116,"0.41988213916596584",7401,3492,"4","protein_coding",44.43,"TUBB1"
"163","ENSG00000101182",0.239247983887673,6.62752796386249,12.6837556735597,0.000368845967255589,0.0154043366505518,"chr20",62136735,62143440,0.522815389203698,0.518884129986516,"0.48268668786822483",6706,1952,"6","protein_coding",52.28,"PSMA7"
"164","ENSG00000101189",0.349374979834046,3.28426169414625,10.8188812598333,0.00100470180222288,0.0265867701308106,"chr20",62796453,62801738,0.592319334090049,0.546169168398246,"0.6550359364825817",5286,2776,"7","protein_coding",59.23,"MRGBP"
"165","ENSG00000101199",0.287606999684889,6.26143835441794,9.46253315744856,0.00209711264526846,0.038439922503383,"chr20",63272785,63289793,0.597213240049386,0.61786424783812,"0.5842601045511336",17009,6911,"8","protein_coding",59.72,"ARFGAP1"
"166","ENSG00000101246",0.324417675906253,5.21864308762556,11.0254051062452,0.00089871636463399,0.0251339207499893,"chr20",63698642,63708025,0.624254049445865,0.620956717616569,"0.6082655530832641",9384,7718,"8","protein_coding",62.43,"ARFRP1"
"167","ENSG00000101335",-0.963549198037192,4.05428032470073,15.5060898566001,8.22398756044975e-05,0.00744864357859085,"chr20",36541484,36551447,0.586310718586913,0.605075144849519,"0.5808311134661596",9964,2817,"8","protein_coding",58.63,"MYL9"
"168","ENSG00000101605",-0.36054447748166,2.25974360222349,8.87859237691221,0.00288533922644889,0.0457832816663183,"chr18",3066807,3220108,0.405545915904554,0.483062954774502,"0.40197775748053255",153302,6563,"5","protein_coding",40.55,"MYOM1"
"169","ENSG00000101856",-0.326996250299829,4.30628453572789,8.56359819244818,0.00342950935143433,0.0498549407350242,"chrX",119236245,119244466,0.425808805643396,0.444381780689595,"0.43627315454796795",8222,1916,"4","protein_coding",42.58,"PGRMC1"
"170","ENSG00000102245",-0.333656046012339,3.95257902605787,8.96285850684373,0.00275523462805018,0.0444148877518071,"chrX",136648193,136660390,0.416215773077554,0.444807687784076,"0.40575038286480947",12198,1812,"4","protein_coding",41.62,"CD40LG"
"171","ENSG00000102362",-0.999301848270155,-0.400981883717009,11.0768592652654,0.000874117291780561,0.0250441338621591,"chrX",100674491,100732123,0.413877466035084,0.453327176644553,"0.4048493343790918",57633,7411,"4","protein_coding",41.39,"SYTL4"
"172","ENSG00000102572",-0.268430494059359,6.38462762494426,11.0662423377488,0.000879136654660141,0.0250805216858968,"chr13",98445185,98577940,0.474155593720811,0.512283012469799,"0.4575566298856336",132756,12061,"6","protein_coding",47.42,"STK24"
"173","ENSG00000102699",-0.348476773727062,6.07432298744151,15.4115962464884,8.64561126773147e-05,0.00779036079924665,"chr13",24420926,24512810,0.428807748816455,0.447731613114181,"0.4224223895527232",91885,6046,"4","protein_coding",42.88,"PARP4"
"174","ENSG00000102710",-0.232795189479495,5.37024583804144,8.61086410024242,0.00334163729027115,0.0491758030379852,"chr13",37009312,37059713,0.356890599579382,0.37260378835594,"0.3433012045859159",50402,10905,"1","protein_coding",35.69,"SUPT20H"
"175","ENSG00000102755",-1.08374540414901,0.404614404482358,9.06217326793043,0.00260951634099095,0.0431585186021213,"chr13",28300344,28495128,0.416068999152912,0.423178365555472,"0.41509554444361013",194785,12513,"3","protein_coding",41.61,"FLT1"
"176","ENSG00000102760",0.355395315107183,4.1083843847338,9.21388685851782,0.00240186205649911,0.0411336434646646,"chr13",41457559,41470882,0.456619633743621,0.535713844069414,"0.45555661104070366",13324,1026,"6","protein_coding",45.66,"RGCC"
"177","ENSG00000102871",0.334526020254353,5.47149451077904,10.4055395364952,0.00125637848997589,0.0294344352631551,"chr16",67154180,67160298,0.591599934629842,0.642383740464235,"0.6242867222551165",6119,2604,"8","protein_coding",59.16,"TRADD"
"178","ENSG00000102890",0.347372611190407,2.70355184720251,8.87094875807652,0.00289744517744841,0.0457832816663183,"chr16",67199111,67204029,0.640170766415938,0.624123617190221,"0.6532194774081055",4919,2555,"8","protein_coding",64.02,"ELMO3"
"179","ENSG00000102904",1.74484864374743,-0.59504082456718,19.5537065729564,9.78107786609694e-06,0.00245519027407413,"chr16",67806765,67832148,0.528679483138985,0.565671793390254,"0.5254826889900099",25384,3926,"7","protein_coding",52.87,"TSNAXIP1"
"180","ENSG00000102908",-0.344910292985179,4.42771664381925,11.234094792011,0.000803082649209489,0.0239982401858162,"chr16",69565094,69704666,0.386442936671133,0.402752179785351,"0.38740330004796714",139573,16537,"2","protein_coding",38.64,"NFAT5"
"181","ENSG00000102921",-0.403765844314943,6.28022804780416,15.9129794808186,6.63223328851634e-05,0.00680006441126404,"chr16",48538726,48620148,0.423393881335741,0.506839112229837,"0.4156554537000649",81423,7830,"6","protein_coding",42.34,"N4BP1"
"182","ENSG00000103024",0.586085203808406,4.22080083047832,16.899917012441,3.94033053903107e-05,0.00516664861669509,"chr16",1770286,1771730,0.692041522491349,0.691586633048321,"0.7432011218069163",1445,1628,"8","protein_coding",69.2,"NME3"
"183","ENSG00000103199",0.3028374602639,3.56816318637168,10.0292316640531,0.00154075293398,0.0330960511038662,"chr16",4748239,4767624,0.543227071082224,0.585849262271435,"0.5224447044714169",19386,6456,"8","protein_coding",54.32,"ZNF500"
"184","ENSG00000103254",0.866132555425088,3.0210440248823,21.8013669964872,3.02384616054095e-06,0.00110691668514302,"chr16",720581,722601,0.719445818901534,0.720234183173457,"0.7431879111367227",2021,1921,"8","protein_coding",71.94,"FAM173A"
