"","Row.names","Log2FoldChange","AveExpr","t","P.Value","P.Adjust","B","chromosome_name","start","end","totalGC","exonGc","intronGc","length","exonLength","GCtile","biotype","gc","gene_name","col"
"2291","ENSG00000257246",-0.881718615073945,5.30128938105647,-3.08706976760655,0.00246751639458101,0.0873422509755048,-1.71356072098364,"chr12",51124628,51125381,0.515915119363395,0.515915119363395,".",754,753,"6","processed_pseudogene",51.59,"PHBP19","not"
"3285","ENSG00000272572",1.10218651804546,3.01685596779515,3.08229545603377,0.00250468438735333,0.0873422509755048,-1.60360020425106,"chr10",100911103,100912739,0.416615760537569,0.416615760537569,".",1637,1636,"2","antisense",41.66,"RP11-179B2.2","not"
"354","ENSG00000207003",-0.709363191822457,5.48006044532503,-3.07396856631358,0.00257075126950113,0.0877781922258742,-1.77669441074815,"chr19",45047458,45047561,0.423076923076923,0.423076923076923,".",104,103,"3","snRNA",42.31,"RNU6-611P","not"
"1792","ENSG00000244459",0.385813710125776,7.27571865156175,3.07117977475457,0.00259323585186472,0.0877781922258742,-1.97878378021045,"chr4",1574062,1580253,0.619186046511628,0.578519309916718,".",6192,577,"7","lincRNA",61.92,"RP11-1398P2.1","not"
"1964","ENSG00000249806",0.871187517064,4.09046729677913,3.06916910550818,0.00260955951631776,0.0877781922258742,-1.66477727815772,"chr4",142566019,142660950,0.363217882273627,0.457028470912283,"0.3557731301778576",94932,509,"4","lincRNA",36.32,"RP11-223C24.1","not"
"2728","ENSG00000263413",1.0223635459111,4.07317242458533,3.07566335775369,0.00255717527086866,0.0877781922258742,-1.64941444411603,"chr14",105858165,105858242,0.615384615384615,0.615384615384615,".",78,77,"8","miRNA",61.54,"MIR4538","not"
"580","ENSG00000221783",-1.15972651108224,2.71015752177253,-3.05947480882352,0.00268960462036649,0.0881309238104571,-1.66103976410816,"chr7",21471058,21471146,0.48314606741573,0.48314606741573,".",89,88,"5","miRNA",48.31,"MIR1183","not"
"2637","ENSG00000261455",0.4912120826464,7.387590730986,3.05978570580033,0.00268700272953662,0.0881309238104571,-2.01857569667619,"chr7",152463786,152465549,0.60827664399093,0.60827664399093,".",1764,1763,"8","lincRNA",60.83,"LINC01003","not"
"2760","ENSG00000264577",0.981733583140565,3.88197287691248,3.06314967007584,0.00265899817027001,0.0881309238104571,-1.6683277956301,"chr17",28721487,28722877,0.494608195542775,0.469412974623692,".",1391,897,"5","antisense",49.46,"AC010761.8","not"
"1835","ENSG00000245970",1.13331409715109,3.84036838229005,3.04966320988311,0.00277292389933471,0.0900844764219763,-1.70552690688914,"chr8",98041726,98044121,0.385642737896494,0.370996925534658,".",2396,1987,"1","antisense",38.56,"KB-1208A12.3","not"
"395","ENSG00000212536",-1.02274198119848,2.81647579028897,-3.03389394105995,0.00291184525798923,0.0916814537869667,-1.72721319455734,"chr20",5098387,5098476,0.555555555555556,0.555555555555556,".",90,89,"7","rRNA",55.56,"RNA5SP474","not"
"429","ENSG00000213609",1.11714263461939,3.355744101896,3.03895851322577,0.00286654298472061,0.0916814537869667,-1.72143916810918,"chr10",63902451,63903245,0.532075471698113,0.532075471698113,".",795,794,"6","processed_pseudogene",53.21,"RPL7AP50","not"
"430","ENSG00000213613",-0.586388718176208,8.02427669677543,-3.03411759605372,0.00290983080947729,0.0916814537869667,-2.15621071958426,"chr10",87945502,87946024,0.462715105162524,0.462715105162524,".",523,522,"4","processed_pseudogene",46.27,"RPL11P3","not"
"1088","ENSG00000230587",0.822683923540945,3.96651252019255,3.02982315523628,0.00294873630135734,0.0916814537869667,-1.76302098522113,"chr2",43097746,43102691,0.534371209057825,0.560952823976201,".",4946,950,"7","lincRNA",53.44,"AC093609.1","not"
"3263","ENSG00000272447",0.562857998419078,5.59976102357853,3.02980302834499,0.00294891976600024,0.0916814537869667,-1.90088441426359,"chr10",79825902,79827602,0.637272192827748,0.637272192827748,".",1701,1700,"8","lincRNA",63.73,"RP11-182L21.6","not"
"3626","ENSG00000276758",-1.12748231013728,2.90225099731659,-3.02784666523784,0.00296680316121992,0.0916814537869667,-1.74548230792721,"chr19",54296194,54296252,0.576271186440678,0.576271186440678,".",59,58,"7","unprocessed_pseudogene",57.63,"AC010518.2","not"
"1652","ENSG00000240531",-0.844004495754385,4.99839439003053,-3.02169869293357,0.00302365616901434,0.0919668889476177,-1.87306988695347,"chr17",29716279,29716685,0.412776412776413,0.412776412776413,".",407,406,"2","transcribed_processed_pseudogene",41.28,"RPL21P123","not"
"2255","ENSG00000256361",-0.972633894385674,3.26838466149272,-3.01903213362688,0.0030486261529597,0.0919668889476177,-1.77570354501765,"chr11",18511043,18511475,0.376443418013857,0.376443418013857,".",433,432,"1","processed_pseudogene",37.64,"RP11-613F22.6","not"
"2751","ENSG00000264278",0.60500854290543,6.1035104063987,3.01994350187787,0.00304007067268073,0.0919668889476177,-1.99073302990616,"chr18",76794732,76822295,0.462414743868814,0.517980630376367,"0.4658703071672355",27564,1292,"6","lincRNA",46.24,"RP11-162A12.2","not"
"1430","ENSG00000235776",0.427002906258042,6.89580180585003,3.01427836104212,0.0030936134254617,0.0925891703163773,-2.10083968665719,"chr22",19792294,19793094,0.52059925093633,0.52059925093633,".",801,800,"6","processed_pseudogene",52.06,"AC000089.3","not"
"555","ENSG00000219395",-0.977142918081072,3.37770286296334,-3.00828254052775,0.00315122782407579,0.0931830455352522,-1.80305956272415,"chr6",151411259,151413945,0.470413100111649,0.450376772469816,".",2687,784,"4","processed_pseudogene",47.04,"HSPA8P15","not"
"1089","ENSG00000230590",-0.423111257091621,10.4618684839985,-3.00250442795593,0.00320768476966238,0.0931830455352522,-2.45562326001249,"chrX",73963955,74293574,0.394706025119835,0.434689862779069,"0.39435461063233357",329620,6118,"3","lincRNA",39.47,"FTX","not"
"3045","ENSG00000269899",-0.903201356557976,3.18745525738972,-3.00211554642262,0.00321151774930756,0.0931830455352522,-1.81305273497572,"chr8",11846154,11846391,0.491596638655462,0.491596638655462,".",238,237,"5","sense_intronic",49.16,"RP11-589N15.2","not"
"3722","ENSG00000278869",0.592928610488099,5.59442275912888,3.0048682878706,0.00318447614700071,0.0931830455352522,-1.96377856855995,"chr22",49933198,49934074,0.615735461801596,0.615735461801596,".",877,876,"8","lincRNA",61.57,"CITF22-49E9.3","not"
"747","ENSG00000225528",-0.430093845192881,7.35924067528934,-2.9887920151598,0.00334541795734775,0.0956085237284119,-2.22626640728086,"chr22",39960397,39964718,0.451642757982416,0.450076838617366,".",4322,1320,"4","transcribed_processed_pseudogene",45.16,"RP3-370M22.8","not"
"3107","ENSG00000270557",0.786833651522528,4.16222177202852,2.99090306008104,0.00332386488335124,0.0956085237284119,-1.88738873297467,"chr2",157877683,157878565,0.404303510758777,0.404303510758777,".",883,882,"2","lincRNA",40.43,"RP11-546J1.1","not"
"2730","ENSG00000263482",0.798796781716116,4.65025863078175,2.98134008871531,0.0034225330258058,0.0970824479931928,-1.93154453656254,"chr10",46233885,46273557,0.49202228215663,0.507517063596707,"0.48901856138405203",39673,1815,"6","unprocessed_pseudogene",49.2,"ANTXRLP1","not"
"1295","ENSG00000233850",0.695449505557582,4.85358198284075,2.97733361557911,0.00346466670824732,0.0975496159855413,-1.974793012633,"chr2",95025193,95026709,0.640079103493738,0.575420601526767,"0.6652078774617067",1517,475,"7","antisense",64.01,"AC103563.8","not"
"3388","ENSG00000273160",-0.736771800284155,6.33092196554025,-2.96976809428297,0.00354553352724287,0.0990924480665453,-2.17472326327082,"chr1",167457742,167459891,0.43953488372093,0.36649332962278,".",2150,301,"1","lincRNA",43.95,"RP11-104L21.3","not"
"290","ENSG00000203739",-0.439322875578475,7.38457531140542,-2.95801793321262,0.00367457866200603,0.100144186371154,-2.30723833297967,"chr1",173417793,173461362,0.403098462244664,0.493480043578922,"0.4124084249084249",43570,2278,"5","antisense",40.31,"RP11-296O14.3","not"
"595","ENSG00000222810",-0.985254905237483,3.24249963339844,-2.94368295966709,0.00383785608893878,0.100144186371154,-1.96483830482062,"chrX",72376979,72377169,0.429319371727749,0.429319371727749,".",191,190,"3","snRNA",42.93,"RNU2-68P","not"
"869","ENSG00000227232",0.543425668156477,8.37135285951604,2.94292838514797,0.00384663278352762,0.100144186371154,-2.4337791536513,"chr1",14404,29570,0.544339684842091,0.611410272826843,"0.5604554351092332",15167,1340,"8","unprocessed_pseudogene",54.43,"WASH7P","not"
"1179","ENSG00000232229",0.719614996930028,5.42927949360512,2.95142484401396,0.00374886484341521,0.100144186371154,-2.09362646270587,"chr10",89829510,89840861,0.4211592670895,0.475926751966099,"0.3697525206232814",11352,4268,"5","lincRNA",42.12,"LINC00865","not"
"1755","ENSG00000243517",0.8043587907724,4.45628044407032,2.95475201958459,0.00371120575764197,0.100144186371154,-1.98360807276,"chr12",31251992,31252597,0.570957095709571,0.570957095709571,".",606,605,"7","processed_pseudogene",57.1,"RP11-627K11.1","not"
"2264","ENSG00000256594",0.57744181141514,6.78514667685712,2.95196532378679,0.00374272354716191,0.100144186371154,-2.24988493964524,"chr12",9617284,9658412,0.391864621070291,0.427905140369202,"0.3932306848602162",41129,3188,"3","transcribed_unprocessed_pseudogene",39.19,"RP11-705C15.2","not"
"2494","ENSG00000260193",0.600200424447026,4.93440946012954,2.95046167448515,0.00375983199610707,0.100144186371154,-2.04280217073504,"chr9",136107808,136109424,0.625850340136054,0.615393710036567,".",1617,1332,"8","lincRNA",62.59,"RP11-83N9.5","not"
"2744","ENSG00000264070",0.572107177682474,6.19010740287159,2.9623839462088,0.00362613319744217,0.100144186371154,-2.15190965932585,"chr17",45585871,45586929,0.653446647780925,0.653446647780925,".",1059,1058,"8","processed_pseudogene",65.34,"DND1P1","not"
"3453","ENSG00000273691",-0.686310487723301,8.07548012404469,-2.94768499036501,0.0037916140615042,0.100144186371154,-2.4021041226451,"chr15",90024955,90026003,0.390848427073403,0.390848427073403,".",1049,1048,"2","sense_intronic",39.08,"RP11-617F23.2","not"
"3770","ENSG00000282100",-0.67397661871972,6.20154452448134,-2.94598547802621,0.00381118839697661,0.100144186371154,-2.2106653182648,"chr15",58691106,58693125,0.459405940594059,0.452344041063062,".",2020,1572,"4","processed_pseudogene",45.94,"HSP90AB4P","not"
"1708","ENSG00000242086",-0.326876431235737,10.311532557822,-2.94049959694058,0.00387500816289244,0.100196639640505,-2.61479104304997,"chr3",195658062,195739964,0.483327839029095,0.489712500371531,"0.47496314680598856",81903,19798,"5","lincRNA",48.33,"LINC00969","not"
"35","ENSG00000136149",0.538382422611214,7.75332782244281,2.92808379882263,0.00402308873710555,0.101359441440354,-2.41559789865664,"chr13",54440704,54441315,0.571895424836601,0.571895424836601,".",612,611,"7","processed_pseudogene",57.19,"RPL13AP25","not"
"265","ENSG00000200953",-1.05677245454393,4.12253947500055,-2.93022051779608,0.00399723995356572,0.101359441440354,-2.03039043538253,"chr12",51156868,51156977,0.381818181818182,0.381818181818182,".",110,109,"1","misc_RNA",38.18,"Y_RNA","not"
"964","ENSG00000228663",-0.807585362533157,4.20365539639255,-2.92387509349482,0.00407445263163329,0.101359441440354,-2.06576842288891,"chr20",50913731,50914411,0.449339207048458,0.449339207048458,".",681,680,"4","processed_pseudogene",44.93,"PSMD10P1","not"
"990","ENSG00000229106",0.620820593602867,6.01335149339973,2.92469877544505,0.00406435311509301,0.101359441440354,-2.22237837763371,"chr1",23901471,23902737,0.582478295185478,0.582478295185478,".",1267,1266,"7","processed_pseudogene",58.25,"BTBD6P1","not"
"2790","ENSG00000265713",-0.835852278935742,4.50044277933433,-2.92006147456739,0.00412151398833554,0.101359441440354,-2.09080171935584,"chr17",29775747,29776701,0.428272251308901,0.428272251308901,".",955,954,"3","transcribed_processed_pseudogene",42.83,"RP11-82O19.2","not"
"3145","ENSG00000271380",0.677459797461404,4.61120393071157,2.93168854570715,0.00397956908900459,0.101359441440354,-2.06340068952205,"chr1",154961825,154962623,0.648310387984981,0.648310387984981,".",799,798,"8","antisense",64.83,"RP11-307C12.12","not"
"3173","ENSG00000271851",0.662393917777502,5.1262944111947,2.92115475106338,0.00410797182631016,0.101359441440354,-2.13655335991949,"chr17",9553323,9555696,0.402274641954507,0.402274641954507,".",2374,2373,"2","sense_intronic",40.23,"RP11-565F19.2","not"
"3301","ENSG00000272661",-0.459464092010454,6.49628698971802,-2.91911180578625,0.00413331055597341,0.101359441440354,-2.32597742456778,"chr7",151240399,151240972,0.513937282229965,0.513937282229965,".",574,573,"6","antisense",51.39,"RP4-548D19.3","not"
"271","ENSG00000201581",-0.887339485783196,3.81729837153934,-2.91689315028829,0.00416099104567205,0.101384147208971,-2.05314419202621,"chr10",6149623,6149940,0.509433962264151,0.509433962264151,".",318,317,"6","misc_RNA",50.94,"RN7SKP78","not"
"543","ENSG00000218283",-0.249866061095743,10.6988217453897,-2.9065975170311,0.00429168176023567,0.102595486607898,-2.7390519877087,"chr1",220253570,220254536,0.437435367114788,0.437435367114788,".",967,966,"3","processed_pseudogene",43.74,"MORF4L1P1","not"
"1454","ENSG00000236304",-0.618084969724384,9.11547469633032,-2.90765444981289,0.00427809391373705,0.102595486607898,-2.60296791450519,"chr11",76657056,76663866,0.569960358244017,0.55471748861268,"0.5495716034271726",6811,1423,"7","antisense",57,"AP001189.4","not"
"1677","ENSG00000241170",-0.354502194316716,7.16195825773615,-2.908883853624,0.00426233844120216,0.102595486607898,-2.41656381836857,"chr11",74876286,74920022,0.403594210851224,0.454228954503838,"0.4038262386279621",43737,1525,"4","transcribed_processed_pseudogene",40.36,"RP11-147I3.1","not"
"2251","ENSG00000256262",0.419008527265002,7.13421452657787,2.90249883288819,0.00434474932490626,0.103214951149804,-2.42031897081381,"chr12",109052350,109053952,0.580786026200873,0.583882567488265,".",1603,654,"8","antisense",58.08,"USP30-AS1","not"
"3086","ENSG00000270137",-0.944237740219594,4.74151696217597,-2.8964709398423,0.00442388902199801,0.104442249519344,-2.17366081591284,"chr8",132826179,132826903,0.36551724137931,0.36551724137931,".",725,724,"1","sense_intronic",36.55,"CTC-137K3.1","not"
"2084","ENSG00000253043",-0.816290269670658,5.7160004786756,-2.88751689909163,0.00454388723561425,0.105958990077115,-2.31551340454128,"chr8",130004528,130004601,0.364864864864865,0.364864864864865,".",74,73,"1","snRNA",36.49,"RNU7-181P","not"
"2548","ENSG00000260708",0.637741541477234,5.30132404876239,2.88808643106028,0.00453616668604111,0.105958990077115,-2.24766424827869,"chr22",46761894,46762563,0.516417910447761,0.516417910447761,".",670,669,"6","antisense",51.64,"CTA-29F11.1","not"
"588","ENSG00000222057",-0.521153537835565,6.9110612990802,-2.88491167802075,0.00457935721909802,0.106134980425558,-2.45294648128168,"chr3",121655475,121655604,0.392307692307692,0.392307692307692,".",130,129,"2","snRNA",39.23,"RNU4-62P","not"
"1873","ENSG00000247287",-0.432120765654629,8.62429908340831,-2.8788052059754,0.00466349280120714,0.106412969832318,-2.63801741590985,"chr14",61298164,61322818,0.430987629284121,0.382247051169293,"0.36837796748918256",24655,4849,"1","antisense",43.1,"RP11-902B17.1","not"
"2746","ENSG00000264112",-0.430247194894571,9.06282689168926,-2.87594857832954,0.00470333568319639,0.106412969832318,-2.68202698467356,"chr17",57989039,57994850,0.408981417756366,0.408981417756366,".",5812,5811,"2","lincRNA",40.9,"RP11-159D12.2","not"
"3102","ENSG00000270419",0.658475462885766,4.90790219775284,2.87701110417445,0.00468847981523362,0.106412969832318,-2.23091258885211,"chr6",163413065,163413960,0.609375,0.609375,".",896,895,"8","lincRNA",60.94,"CAHM","not"
"3356","ENSG00000272953",0.719123804009796,5.09933941875091,2.87820477736052,0.00467184154795866,0.106412969832318,-2.24297289864359,"chr7",5425770,5426401,0.549050632911392,0.549050632911392,".",632,631,"7","lincRNA",54.91,"RP11-1275H24.2","not"
"465","ENSG00000214223",0.262991684694607,7.42776695695273,2.87344267728834,0.00473854316776071,0.106575163199162,-2.53034134620784,"chr19",11666069,11667030,0.475051975051975,0.475051975051975,".",962,961,"5","processed_pseudogene",47.51,"HNRNPA1P10","not"
"1227","ENSG00000232931",-0.477485364417271,9.90538419340956,-2.86963588307506,0.00479248984937043,0.107154434808571,-2.77297171454078,"chr2",95807118,95816215,0.396570674873599,0.425478147264128,"0.38487646495456274",9098,2614,"3","lincRNA",39.66,"LINC00342","not"
"1900","ENSG00000248323",-0.394825711087302,12.4727584942977,-2.86459826022753,0.00486474298633146,0.108133848485648,-2.99994755003099,"chr5",91303029,91314402,0.421575523122912,0.435893970595632,"0.4174976761585787",11374,2899,"3","lincRNA",42.16,"LUCAT1","not"
"125","ENSG00000180139",-0.896985472560769,3.26052064785172,-2.85261991052142,0.00504056505322776,0.111157453467953,-2.18998971682102,"chr10",88932390,88940820,0.434230814849959,0.468078480367441,"0.4115502407813184",8431,3178,"4","antisense",43.42,"ACTA2-AS1","not"
"2444","ENSG00000259767",-0.910156715157446,3.53561876290357,-2.85136897205038,0.00505925794526597,0.111157453467953,-2.20225677912928,"chr15",83022236,83024336,0.420752022846264,0.409708813605601,".",2101,452,"2","sense_intronic",42.08,"RP11-90B9.2","not"
"140","ENSG00000182165",0.369316577400808,7.32740720828632,2.84080836379068,0.00521961050873759,0.11336994024978,-2.6063447010833,"chr7",87325225,87345515,0.389384456162831,0.492766619685224,"0.38454614881809884",20291,1020,"5","lincRNA",38.94,"TP53TG1","not"
"3264","ENSG00000272449",0.507073907824674,7.68385508824911,2.84248857955024,0.00519379124186432,0.11336994024978,-2.63722228317872,"chr1",2546465,2547460,0.694779116465863,0.694779116465863,".",996,995,"8","lincRNA",69.48,"RP3-395M20.12","not"
